,geoid10,population,supermarket
920,245100703001010,2.0,355.7
921,245100703001011,19.0,288.9
922,245100703001012,5.0,315.4
923,245100703001013,20.0,640.9
924,245100703001014,39.0,603.4
925,245100703001015,25.0,532.1
926,245100703001016,44.0,586.4
927,245100703001017,22.0,416.7
928,245100703001018,,425.2
929,245100703001019,53.0,424.1
930,245100703001020,19.0,373.1
931,245100703001021,41.0,323.3
932,245100703002000,76.0,640.1
933,245100703002001,65.0,608.5
934,245100703002002,,771.2
935,245100703002003,,1015.2
936,245100703002004,,843.9
937,245100703002005,,895.7
938,245100703002006,1.0,760.6
939,245100703002007,21.0,711.5
940,245100703002008,55.0,625.4
941,245100703002009,36.0,564.5
942,245100703002010,5.0,640.4
943,245100703002011,105.0,492.1
944,245100703002012,68.0,440.7
945,245100704001000,47.0,895.7
946,245100704001001,23.0,1048.6
947,245100704001002,,1122.3
948,245100704001003,,1026.2
949,245100704001004,36.0,946.8
950,245100704001005,62.0,874.6
951,245100704001006,1.0,835.3
952,245100704001007,,770.6
953,245100704001008,,812.7
954,245100704001009,,909.3
955,245100704002000,,1159.2
956,245100704002001,,1274.4
957,245100704002002,120.0,1394.3
958,245100704002003,85.0,1489.1
959,245100704002004,47.0,1372.3
960,245100704002005,,1356.4
961,245100704002006,,1139.5
962,245100704002007,,1025.6
963,245100704002008,,1063.9
964,245100704002009,,1179.6
965,245100704003000,147.0,1534.8
966,245100704003001,,1702.6
967,245100704003002,86.0,1543.9
968,245100704003003,98.0,1430.8
969,245100704003004,48.0,1393.5
970,245100704003005,419.0,1347.0
971,245100704003006,22.0,1559.3
972,245100801011000,,1246.5
973,245100801011001,25.0,2097.8
974,245100801011002,,1904.0
975,245100801011003,,2006.6
976,245100801011004,30.0,2109.4
977,245100801011005,70.0,1829.8
978,245100801011006,48.0,1862.0
979,245100801011007,26.0,2028.7
980,245100801011008,15.0,2086.2
981,245100801011009,91.0,2099.1
982,245100801011010,23.0,2124.0
983,245100801011011,107.0,2084.9
984,245100801011012,,2120.4
985,245100801011013,,2125.6
986,245100801011014,,1932.3
987,245100801011015,,1993.7
988,245100801011016,,2091.4
989,245100801011017,41.0,2058.2
990,245100801011018,41.0,2108.3
991,245100801011019,,1939.2
992,245100801011020,29.0,1982.5
993,245100801011021,39.0,2047.0
994,245100801011022,,2262.5
995,245100801011023,18.0,1962.1
996,245100801011024,5.0,1606.6
997,245100801011025,22.0,1695.2
998,245100801011026,,1828.6
999,245100801011027,13.0,2047.6
1000,245100801011028,,2213.6
1001,245100801011029,,1926.8
1002,245100801011030,,2143.5
1003,245100801011031,,2311.8
1004,245100801011032,,2205.8
1005,245100801011033,,2076.1
1006,245100801011034,9.0,1856.7
1007,245100801011035,16.0,1760.5
1008,245100801011036,14.0,1723.7
1009,245100801011037,25.0,2077.6
1010,245100801011038,,1456.8
1011,245100801011039,,1646.4
1012,245100801011040,,1548.2
1013,245100801011041,,1592.0
1014,245100801011042,,1633.8
1015,245100801011043,,1537.1
1016,245100801011044,,1507.0
1017,245100801011045,,1487.1
1018,245100801011046,,1500.4
1019,245100801011047,,1545.1
1020,245100801011048,,1464.0
1021,245100801011049,,1468.1
1022,245100801011050,,1494.1
1023,245100801011051,,1622.3
1024,245100801011052,,1466.5
1025,245100801011053,,1430.1
1026,245100801011054,,1510.8
1027,245100801011055,,1480.5
1028,245100801011056,,1523.3
1029,245100801011057,,1491.9
1030,245100801011058,,1456.1
1031,245100801011059,,1604.3
1032,245100801011060,,1501.1
1033,245100801011061,,1570.0
1034,245100801011062,,1449.1
1035,245100801011063,,2249.3
1036,245100801011064,,2100.3
1037,245100801011065,,2453.1
1038,245100801011066,,2313.3
1039,245100801011067,,2286.6
1040,245100801011068,,2336.4
1041,245100801011069,,1991.1
1042,245100801012000,,1944.8
1043,245100801012001,70.0,1944.5
1044,245100801012002,40.0,1924.5
1045,245100801012003,79.0,1868.9
1046,245100801012004,26.0,1836.9
1047,245100801012005,14.0,1831.2
1048,245100801012006,34.0,1602.4
1049,245100801012007,39.0,1642.3
1050,245100801012008,,1694.5
1051,245100801012009,36.0,1718.7
1052,245100801012010,35.0,1733.1
1053,245100801012011,27.0,1796.1
1054,245100801012012,37.0,1699.1
1055,245100801012013,32.0,1719.5
1056,245100801012014,111.0,1717.1
1057,245100801012015,93.0,1758.8
1058,245100801012016,52.0,1630.5
1059,245100801012017,48.0,1623.0
1060,245100801012018,44.0,1662.2
1061,245100801012019,18.0,1522.8
1062,245100801012020,,1612.9
1063,245100801012021,43.0,1557.8
1064,245100801013000,142.0,1603.1
1065,245100801013001,156.0,1538.6
1066,245100801013002,154.0,1542.7
1067,245100801013003,197.0,1500.3
1068,245100801013004,1.0,1507.4
1069,245100801013005,64.0,1421.1
1070,245100801013006,106.0,1345.6
1071,245100801013007,49.0,1263.8
1072,245100801013008,18.0,1282.2
1073,245100801013009,117.0,1238.6
1074,245100801013010,113.0,1241.6
1075,245100801013011,119.0,1196.4
1076,245100801013012,52.0,1084.9
1077,245100801013013,,1014.7
1078,245100801014000,155.0,1547.0
1079,245100801014001,74.0,1488.3
1080,245100801014002,68.0,1490.8
1081,245100801014003,121.0,1451.0
1082,245100801014004,69.0,1416.3
1083,245100801014005,38.0,1279.4
1084,245100801014006,,1349.3
1085,245100801014007,36.0,1368.6
1086,245100801014008,19.0,1353.9
1087,245100801014009,52.0,1372.6
1088,245100801014010,72.0,1276.5
1089,245100801014011,49.0,1294.7
1090,245100801014012,80.0,1199.4
1091,245100801014013,68.0,1173.1
1092,245100801014014,49.0,1134.0
1093,245100801014015,58.0,1119.1
1094,245100801021000,56.0,963.6
1095,245100801021001,108.0,1051.9
1096,245100801021002,34.0,963.5
1097,245100801021003,14.0,858.4
1098,245100801021004,,891.4
1099,245100801021005,,826.6
1100,245100801021006,,868.1
1101,245100801021007,,909.6
1102,245100801021008,,885.1
1103,245100801021009,,817.6
1104,245100801021010,,861.2
1105,245100801021011,,912.5
1106,245100801021012,17.0,936.5
1107,245100801021013,144.0,787.6
1108,245100801021014,37.0,843.9
1109,245100801021015,174.0,942.8
1110,245100801021016,344.0,966.7
1111,245100801021017,,890.9
1112,245100801021018,,898.0
1113,245100801022000,,901.4
1114,245100801022001,,763.3
1115,245100801022002,98.0,866.1
1116,245100801022003,104.0,984.2
1117,245100801022004,117.0,1100.5
1118,245100801022005,36.0,1178.2
1119,245100801022006,280.0,1244.8
1120,245100801022007,53.0,1374.9
1121,245100801022008,118.0,930.4
1122,245100801022009,115.0,1109.8
1123,245100801022010,123.0,993.3
1124,245100801022011,103.0,1343.4
1125,245100801022012,123.0,1223.0
1126,245100801022013,,953.9
1127,245100801022014,122.0,1162.0
1128,245100801022015,63.0,1256.5
1129,245100801022016,16.0,1276.0
1130,245100801022017,109.0,1045.9
1131,245100802001000,,685.0
1132,245100802001001,10.0,1176.2
1133,245100802001002,,1130.4
1134,245100802001003,,1549.2
1135,245100802001004,,1513.0
1136,245100802001005,,1243.9
1137,245100802001006,,1720.0
1138,245100802001007,,1015.9
1139,245100802001008,,927.1
1140,245100802001009,,1186.5
1141,245100802001010,,1510.4
1142,245100802001011,,1074.6
1143,245100802001012,,1437.5
1144,245100802001013,207.0,1462.5
1145,245100802001014,,1346.1
1146,245100802001015,,1345.9
1147,245100802001016,12.0,1500.7
1148,245100802001017,,1564.0
1149,245100802001018,101.0,1474.6
1150,245100802001019,,1096.7
1151,245100802001020,,1542.2
1152,245100802001021,,1591.0
1153,245100802001022,,1591.1
1154,245100802001023,,1006.1
1155,245100802001024,,1179.9
1156,245100802001025,,1176.1
1157,245100802001026,,1396.3
1158,245100802001027,,1334.1
1159,245100802001028,4.0,918.2
1160,245100802001029,1.0,1089.2
1161,245100802001030,90.0,1192.7
1162,245100802001031,,1151.8
1163,245100802001032,,1228.8
1164,245100802001033,,1313.4
1165,245100802001034,,1375.1
1166,245100802001035,,1374.4
1167,245100802001036,,1225.3
1168,245100802001037,,1170.5
1169,245100802001038,,1095.3
1170,245100802001039,,1038.9
1171,245100802001040,,982.8
1172,245100802001041,,1061.7
1173,245100802001042,,1063.1
1174,245100802001043,,1201.3
1175,245100802001044,,1236.3
1176,245100802001045,,1289.6
1177,245100802001046,,1434.8
1178,245100802001047,,1226.9
1179,245100802001048,,1371.5
1180,245100802001049,,1364.1
1181,245100802001050,,1471.7
1182,245100802001051,,1502.6
1183,245100802001052,,1514.3
1184,245100802002000,66.0,1591.0
1185,245100802002001,65.0,1635.1
1186,245100802002002,3.0,1699.2
1187,245100802002003,32.0,1657.0
1188,245100802002004,10.0,1506.7
1189,245100802002005,90.0,1445.6
1190,245100802002006,14.0,1486.5
1191,245100802002007,4.0,1402.8
1192,245100802002008,92.0,1327.1
1193,245100802002009,30.0,1372.0
1194,245100802002010,41.0,1447.3
1195,245100802002011,22.0,1576.6
1196,245100802002012,28.0,1620.4
1197,245100802002013,17.0,1655.0
1198,245100802002014,12.0,1502.5
1199,245100802002015,58.0,1535.3
1200,245100802002016,10.0,1515.4
1201,245100802003000,2.0,1362.0
1202,245100802003001,,1793.2
1203,245100802003002,,1774.7
1204,245100802003003,,1347.2
1205,245100802003004,,1452.1
1206,245100802003005,31.0,1752.3
1207,245100802003006,19.0,1807.7
1208,245100802003007,54.0,1871.8
1209,245100802003008,96.0,1894.7
1210,245100802003009,32.0,1926.4
1211,245100802003010,19.0,1981.2
1212,245100802003011,48.0,1945.3
1213,245100802003012,26.0,1909.3
1214,245100802003013,125.0,1880.9
1215,245100802003014,,1696.5
1216,245100802003015,23.0,1764.5
1217,245100802003016,70.0,1725.5
1218,245100802003017,21.0,1811.6
1219,245100803011000,44.0,1202.1
1220,245100803011001,16.0,1216.4
1221,245100803011002,55.0,1260.9
1222,245100803011003,82.0,1149.0
1223,245100803011004,10.0,1173.0
1224,245100803011005,32.0,1052.6
1225,245100803011006,72.0,1093.2
1226,245100803011007,30.0,969.4
1227,245100803011008,30.0,978.3
1228,245100803011009,76.0,1032.0
1229,245100803012000,90.0,1208.2
1230,245100803012001,55.0,1203.8
1231,245100803012002,12.0,1113.5
1232,245100803012003,102.0,1139.5
1233,245100803012004,126.0,1087.8
1234,245100803012005,32.0,1100.5
1235,245100803012006,50.0,975.2
1236,245100803012007,76.0,1025.0
1237,245100803012008,122.0,969.7
1238,245100803012009,122.0,904.9
1239,245100803012010,41.0,851.5
1240,245100803012011,113.0,851.7
1241,245100803013000,132.0,769.2
1242,245100803013001,80.0,736.4
1243,245100803013002,32.0,704.7
1244,245100803013003,16.0,821.8
1245,245100803013004,28.0,909.0
1246,245100803013005,22.0,571.0
1247,245100803013006,52.0,683.5
1248,245100803013007,48.0,699.9
1249,245100803013008,66.0,626.4
1250,245100803013009,42.0,715.7
1251,245100803013010,53.0,584.4
1252,245100803013011,40.0,742.0
1253,245100803013012,17.0,841.8
1254,245100803013013,11.0,916.4
1255,245100803013014,38.0,790.5
1256,245100803013015,19.0,738.5
1257,245100803021000,33.0,1211.8
1258,245100803021001,33.0,1220.2
1259,245100803021002,26.0,1231.0
1260,245100803021003,23.0,1312.1
1261,245100803021004,21.0,1309.0
1262,245100803021005,17.0,1348.0
1263,245100803021006,34.0,1389.1
1264,245100803021007,27.0,1389.7
1265,245100803021008,47.0,1520.4
1266,245100803021009,43.0,1476.7
1267,245100803021010,44.0,1435.5
1268,245100803021011,38.0,1359.4
1269,245100803021012,42.0,1322.8
1270,245100803021013,38.0,1321.7
1271,245100803022000,38.0,1395.7
1272,245100803022001,46.0,1394.9
1273,245100803022002,33.0,1435.3
1274,245100803022003,,1512.4
1275,245100803022004,84.0,1385.2
1276,245100803022005,132.0,1292.5
1277,245100803022006,137.0,1348.5
1278,245100803022007,,1495.2
1279,245100803022008,,1559.5
1280,245100803022009,,1444.0
1281,245100803022010,,1267.8
1282,245100803022011,45.0,1305.0
1283,245100803022012,46.0,1337.4
1284,245100803022013,51.0,829.5
1285,245100803023000,58.0,1271.5
1286,245100803023001,66.0,1271.5
1287,245100803023002,53.0,1245.3
1288,245100803023003,46.0,1217.1
1289,245100803023004,18.0,1132.6
1290,245100803023005,64.0,1056.2
1291,245100803023006,61.0,1026.2
1292,245100803023007,117.0,972.2
1293,245100803023008,158.0,906.3
1294,245100803023009,59.0,822.3
1295,245100803023010,84.0,749.3
1296,245100803023011,81.0,707.4
1297,245100803024000,47.0,1441.1
1298,245100803024001,25.0,1475.5
1299,245100803024002,60.0,1454.5
1300,245100803024003,132.0,1359.8
1301,245100803024004,110.0,1335.1
1302,245100803024005,22.0,1434.3
1303,245100803024006,43.0,1509.7
1304,245100803024007,71.0,1135.7
1305,245100803024008,,1096.6
1306,245100803024009,52.0,1178.5
1307,245100803024010,34.0,1260.8
1308,245100803024011,42.0,1260.3
1309,245100803024012,32.0,1417.7
1310,245100803024013,40.0,1416.7
1311,245100803024014,35.0,1455.3
1312,245100803024015,,1503.6
1313,245100803024016,35.0,1520.7
1314,245100803024017,41.0,1419.5
1315,245100803024018,53.0,1377.6
1316,245100803024019,48.0,1338.7
1317,245100803024020,72.0,1096.5
1318,245100804001000,31.0,1334.2
1319,245100804001001,84.0,1386.5
1320,245100804001002,60.0,1417.7
1321,245100804001003,19.0,1482.2
1322,245100804001004,40.0,1509.4
1323,245100804001005,62.0,1572.3
1324,245100804001006,37.0,1518.9
1325,245100804001007,,1425.2
1326,245100804001008,62.0,1267.3
1327,245100804001009,77.0,1214.7
1328,245100804001010,70.0,1095.7
1329,245100804001011,70.0,1149.4
1330,245100804001012,,1288.9
1331,245100804001013,34.0,1459.2
1332,245100804001014,43.0,1158.9
1333,245100804001015,65.0,1274.9
1334,245100804002000,58.0,992.9
1335,245100804002001,50.0,1031.0
1336,245100804002002,208.0,1269.2
1337,245100804002003,34.0,1248.1
1338,245100804002004,73.0,1222.3
1339,245100804002005,,1181.4
1340,245100804002006,91.0,1073.1
1341,245100804002007,25.0,914.3
1342,245100804002008,23.0,864.0
1343,245100804002009,,946.8
1344,245100804002010,48.0,1015.8
1345,245100804002011,88.0,954.3
1346,245100804002012,23.0,893.1
1347,245100804002013,52.0,885.1
1348,245100804002014,37.0,1061.9
1349,245100805001000,126.0,1950.8
1350,245100805001001,248.0,1830.6
1351,245100805001002,169.0,1804.0
1352,245100805002000,381.0,1940.1
1353,245100805002001,46.0,1771.1
1354,245100805002002,37.0,1838.0
1355,245100805002003,211.0,2015.7
1356,245100805003000,121.0,2020.6
1357,245100805003001,52.0,2174.3
1358,245100805003002,44.0,2166.5
1359,245100805003003,110.0,2201.8
1360,245100805003004,,2016.3
1361,245100805003005,,2094.5
1362,245100805003006,40.0,2239.9
1363,245100805003007,9.0,2155.2
1364,245100805003008,88.0,2053.7
1365,245100805003009,22.0,2053.3
1366,245100805003010,,2151.8
1367,245100806001000,15.0,2011.9
1368,245100806001001,94.0,2084.3
1369,245100806001002,102.0,2159.5
1370,245100806001003,72.0,2039.4
1371,245100806001004,77.0,1965.2
1372,245100806001005,57.0,1888.7
1373,245100806001006,24.0,1793.4
1374,245100806001007,24.0,1852.6
1375,245100806001008,42.0,1920.0
1376,245100806001009,67.0,1965.5
1377,245100806001010,61.0,2035.5
1378,245100806001011,60.0,2082.3
1379,245100806002000,13.0,2084.9
1380,245100806002001,,1975.8
1381,245100806002002,30.0,1914.2
1382,245100806002003,52.0,2020.9
1383,245100806002004,59.0,2063.0
1384,245100806002005,43.0,2138.0
1385,245100806002006,,2162.6
1386,245100806002007,32.0,2236.0
1387,245100806002008,67.0,2178.3
1388,245100806002009,79.0,2133.6
1389,245100806002010,76.0,2251.0
1390,245100806002011,80.0,2330.5
1391,245100806003000,96.0,2215.9
1392,245100806003001,61.0,2271.1
1393,245100806003002,79.0,2321.2
1394,245100806003003,41.0,2199.0
1395,245100806003004,99.0,2152.4
1396,245100806003005,76.0,2115.8
1397,245100806004000,122.0,2380.2
1398,245100806004001,47.0,2298.1
1399,245100806004002,,2260.7
1400,245100806004003,14.0,2371.3
1401,245100806004004,113.0,2360.3
1402,245100806004005,84.0,2281.6
1403,245100806004006,92.0,2207.1
1404,245100806004007,48.0,2240.6
1405,245100806004008,,2278.3
1406,245100806004009,77.0,2337.4
1407,245100806004010,68.0,2291.3
1408,245100806004011,70.0,2221.4
1409,245100806004012,56.0,2172.0
1410,245100807001000,57.0,2065.7
1411,245100807001001,39.0,2129.2
1412,245100807001002,40.0,2227.4
1413,245100807001003,64.0,2309.7
1414,245100807001004,55.0,2255.7
1415,245100807001005,50.0,2206.0
1416,245100807001006,17.0,2145.1
1417,245100807001007,12.0,2212.9
1418,245100807001008,40.0,2167.2
1419,245100807001009,76.0,2159.7
1420,245100807001010,,2075.5
1421,245100807001011,7.0,2040.5
1422,245100807001012,41.0,2019.7
1423,245100807001013,47.0,2015.3
1424,245100807001014,32.0,2013.3
1425,245100807002000,19.0,1759.9
1426,245100807002001,,1794.3
1427,245100807002002,41.0,1571.8
1428,245100807002003,6.0,1703.4
1429,245100807002004,6.0,1821.9
1430,245100807002005,71.0,1851.9
1431,245100807002006,6.0,1829.4
1432,245100807002007,,1894.2
1433,245100807002008,16.0,2022.3
1434,245100807002009,92.0,1966.4
1435,245100807002010,56.0,1918.4
1436,245100807002011,,1785.7
1437,245100807002012,36.0,1626.1
1438,245100807002013,,1773.4
1439,245100807002014,15.0,1575.4
1440,245100807002015,76.0,1515.6
1441,245100807002016,67.0,1464.9
1442,245100807002017,,1699.2
1443,245100807002018,16.0,2102.0
1444,245100807002019,,2002.5
1445,245100807002020,2.0,1917.3
1446,245100807002021,35.0,1835.1
1447,245100807002022,,1852.8
1448,245100808001000,21.0,1366.2
1449,245100808001001,,1543.3
1450,245100808001002,,1548.4
1451,245100808001003,,1446.8
1452,245100808001004,11.0,1315.1
1453,245100808001005,7.0,1291.6
1454,245100808001006,,1132.2
1455,245100808001007,4.0,1136.5
1456,245100808001008,17.0,1163.1
1457,245100808001009,87.0,1298.0
1458,245100808001010,67.0,1276.3
1459,245100808001011,,1369.4
1460,245100808001012,,1437.1
1461,245100808001013,,1510.0
1462,245100808001014,86.0,1551.0
1463,245100808001015,,1352.0
1464,245100808001016,5.0,1057.8
1465,245100808001017,,990.2
1466,245100808002000,35.0,1642.4
1467,245100808002001,46.0,1822.6
1468,245100808002002,1.0,1785.4
1469,245100808002003,16.0,1828.8
1470,245100808002004,15.0,1886.3
1471,245100808002005,104.0,1947.2
1472,245100808002006,26.0,2009.6
1473,245100808002007,65.0,1925.5
1474,245100808002008,27.0,1852.1
1475,245100808002009,39.0,1937.9
1476,245100808002010,21.0,1908.7
1477,245100808002011,22.0,1828.1
